QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,COMBINED_FORWARD,LOG_MONEYNESS,TOTAL_VARIANCE
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.05618,0.00544,0.03133,-0.21112,0.0015, 0.738830, ,0.45,1 x 526,0.46,0.48,276.0,36.14,39.36,1 x 11,35.0,-0.87441,0.00619,0.05591,-0.52776,-0.02261, 0.963500, 327.000000,36.2,0.151,238.07,0.1478361176427325,0.00598213445369863
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.05077,0.00505,0.02954,-0.19211,0.00156, 0.735780, ,0.41,1 x 217,0.39,0.45,277.0,38.94,40.13,125 x 5,36.56,-0.84519,0.00673,0.06507,-0.71736,-0.02352, 1.110850, 219.000000,37.2,0.155,238.07,0.151452758112921,0.0059328461194520545
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.04486,0.00464,0.0264,-0.1741,0.00121, 0.731620, ,0.37,3 x 96,0.36,0.38,278.0,39.38,40.59,5 x 5,40.69,-0.8668,0.00608,0.05815,-0.5968,-0.02235, 1.041750, 130.000000,38.2,0.16,238.07,0.1550563656162196,0.005865948760547946
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.04251,0.00444,0.02511,-0.16657,0.00163, 0.738440, ,0.33,3 x 310,0.33,0.38,279.0,40.27,41.78,5 x 5,41.0,-0.86697,0.00588,0.05875,-0.6125,-0.02233, 1.065690, 122.000000,39.2,0.164,238.07,0.1586470337469482,0.00597582064219178
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.04004,0.00414,0.02431,-0.15908,0.00128, 0.744260, ,0.3,3 x 228,0.3,0.37,280.0,41.97,42.98,51 x 25,42.77,-0.8507,0.00604,0.0639,-0.72516,-0.02303, 1.159500, ,40.2,0.168,238.07,0.1622248550948321,0.006070388466849316
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.03523,0.00371,0.02125,-0.13729,0.00091, 0.733940, ,0.28,2 x 25,0.27,0.28,281.0,43.45,43.88,5 x 5,37.5,-0.84605,0.00598,0.06527,-0.77563,-0.02354, 1.207850, 86.000000,41.2,0.172,238.07,0.1657899212593283,0.005903210121643836
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.03421,0.00365,0.02102,-0.13551,0.0014, 0.744130, ,0.25,1 x 10,0.26,0.28,282.0,43.04,44.9,51 x 51,41.91,-0.87152,0.00537,0.05745,-0.61975,-0.0218, 1.112250, 139.000000,42.2,0.176,238.07,0.1693423228636961,0.006068268020821918
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.02936,0.00321,0.01934,-0.11872,0.00106, 0.737660, ,0.23,4 x 306,0.22,0.24,283.0,45.04,45.64,100 x 100,44.25,-0.85825,0.00551,0.06108,-0.71551,-0.02339, 1.194460, 139.000000,43.2,0.18,238.07,0.1728821495688202,0.005963203020273972
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.02803,0.00309,0.01744,-0.11314,0.00039, 0.741690, ,0.22,36 x 372,0.2,0.23,284.0,46.04,46.68,5 x 5,43.74,-0.85904,0.00533,0.06114,-0.72605,-0.02305, 1.215470, 93.000000,44.2,0.185,238.07,0.1764094900867886,0.00602853760109589
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.02302,0.00274,0.01506,-0.09472,0.00077, 0.730200, ,0.18,12 x 159,0.17,0.18,285.0,44.86,48.0,1 x 1,47.57,-0.89324,0.00421,0.04908,-0.50824,-0.02067, 1.064540, ,45.2,0.189,238.07,0.1799244321942331,0.0058432004383561645
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.02427,0.00268,0.01571,-0.1002,0.00059, 0.749340, ,0.18,4 x 168,0.17,0.19,286.0,46.98,48.38,25 x 5,48.43,-0.8842,0.00443,0.05225,-0.57592,-0.02067, 1.130940, 103.000000,46.2,0.193,238.07,0.1834270627454352,0.006153539020273973
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.02037,0.00237,0.01379,-0.0862,0.00097, 0.741380, ,0.16,8 x 138,0.14,0.17,287.0,49.07,49.73,125 x 100,40.49,-0.86028,0.00495,0.06003,-0.75567,-0.0228, 1.277080, 503.000000,47.2,0.197,238.07,0.1869174676852037,0.00602349922630137
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01992,0.00231,0.01389,-0.08427,0.00068, 0.750020, ,0.15,10 x 224,0.14,0.16,288.0,50.09,50.72,5 x 5,50.5,-0.86037,0.00488,0.06018,-0.76424,-0.02227, 1.296060, 408.000000,48.2,0.201,238.07,0.1903957320615285,0.006164712333150685
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01857,0.00215,0.01245,-0.07649,0.00021, 0.750050, ,0.15,5 x 159,0.12,0.16,289.0,50.13,51.34,96 x 5,47.38,-0.88262,0.0041,0.05283,-0.60911,-0.02097, 1.193860, 83.000000,49.2,0.205,238.07,0.1938619400380147,0.006165205506849315
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01602,0.00198,0.01113,-0.06996,0.00029, 0.748720, ,0.12,3 x 940,0.11,0.14,290.0,52.13,52.92,5 x 5,50.0,-0.85831,0.00466,0.06046,-0.8061,-0.02274, 1.351410, ,50.2,0.21,238.07,0.1973161749061023,0.006143360420821919
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01517,0.00184,0.01065,-0.06424,0.00019, 0.751500, ,0.11,20 x 240,0.09,0.13,291.0,53.17,53.71,50 x 5,47.15,-0.86156,0.00452,0.05941,-0.79233,-0.02279, 1.354700, 31.000000,51.2,0.214,238.07,0.2007585190970751,0.006189065753424657
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01453,0.00173,0.01052,-0.06252,0.0004, 0.757850, 911.000000,0.11,1 x 300,0.09,0.12,292.0,52.51,54.56,25 x 50,49.36,-0.89016,0.00354,0.05001,-0.58364,-0.01966, 1.208400, 83.000000,52.2,0.218,238.07,0.2041890541938643,0.006294099972602741
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.011,0.00143,0.00772,-0.04644,0.00083, 0.736160, 409.000000,0.07,1500 x 240,0.04,0.11,293.0,54.35,55.62,5 x 1,46.8,-0.87532,0.00394,0.05506,-0.69924,-0.02162, 1.311930, 68.000000,53.2,0.222,238.07,0.2076078609426499,0.005938975842191781
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01326,0.00155,0.00984,-0.05695,0.00058, 0.770040, ,0.09,9 x 313,0.08,0.11,294.0,56.09,56.54,5 x 5,47.0,-0.86639,0.00411,0.05818,-0.78443,-0.02212, 1.387500, 44.000000,54.2,0.226,238.07,0.2110150192642642,0.006498209332602738
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01214,0.00138,0.0088,-0.05237,0.00052, 0.769870, ,0.08,10 x 25,0.07,0.09,295.0,56.95,57.66,5 x 5,57.5,-0.86617,0.00406,0.05754,-0.79136,-0.02181, 1.404240, ,55.2,0.23,238.07,0.2144106082654024,0.006495340459178083
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01222,0.00149,0.00912,-0.0576,0.00024, 0.791310, ,0.06,2 x 260,0.07,0.12,296.0,58.25,58.74,5 x 5,54.47,-0.86085,0.00403,0.05964,-0.84541,-0.0229, 1.456070, 25.000000,56.2,0.235,238.07,0.2177947062496429,0.006862153601095889
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.01028,0.00127,0.00746,-0.04674,7e-05, 0.778400, 771.000000,0.07,6 x 177,0.06,0.09,297.0,59.2,59.83,5 x 5,55.96,-0.86123,0.00401,0.05903,-0.85404,-0.02208, 1.474450, 79.000000,57.2,0.239,238.07,0.2211673907282822,0.0066400718904109585
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00822,0.0011,0.00691,-0.0383,6e-05, 0.767990, ,0.07,151 x 45,0.05,0.08,298.0,58.85,60.28,25 x 5,56.34,-0.88834,0.00302,0.0491,-0.63715,-0.01987, 1.319400, 70.000000,58.2,0.243,238.07,0.224528738430987,0.006463656329863013
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00835,0.00108,0.00697,-0.03815,-2e-05, 0.778010, 685.000000,0.07,200 x 2,0.06,0.07,299.0,60.97,61.78,125 x 125,59.2,-0.86498,0.00373,0.05776,-0.83864,-0.02216, 1.487890, 324.000000,59.2,0.247,238.07,0.227878825316269,0.0066334198367123285
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00853,0.00112,0.0068,-0.0415,0.00076, 0.796240, ,0.07,94 x 10,0.06,0.07,300.0,61.1,62.7,25 x 25,62.47,-0.87933,0.00328,0.05264,-0.73235,-0.02041, 1.418070, ,60.2,0.251,238.07,0.2312177265817836,0.006947924795616438
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00924,0.00115,0.0074,-0.04456,0.00027, 0.812910, 684.000000,0.09,1 x 300,0.05,0.09,301.0,61.48,63.64,25 x 11,54.76,-0.88831,0.00283,0.04939,-0.65842,-0.01989, 1.368830, 213.000000,61.2,0.255,238.07,0.2345455166744583,0.007241892253150685
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00925,0.00106,0.00684,-0.04443,0.00049, 0.824020, 635.000000,0.06,4 x 400,0.05,0.09,302.0,61.65,64.91,1 x 1,62.0,-0.89562,0.00231,0.04645,-0.60181,-0.0179, 1.327160, 49.000000,62.2,0.26,238.07,0.2378622693004522,0.0074411940865753414
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00665,0.00085,0.00481,-0.02998,0.00017, 0.792220, 159.000000,0.04,5 x 309,0.02,0.06,303.0,65.02,65.81,100 x 125,62.23,-0.86518,0.00343,0.05774,-0.87851,-0.02152, 1.563660, 58.000000,63.2,0.264,238.07,0.2411680574349517,0.006877945516712329
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00771,0.00094,0.00581,-0.03593,0.00035, 0.820580, 697.000000,0.06,50 x 184,0.03,0.08,304.0,65.32,66.55,5 x 5,63.76,-0.87802,0.00294,0.05267,-0.77349,-0.02044, 1.495380, 134.000000,64.2,0.268,238.07,0.2444629533318043,0.007379194919452055
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00468,0.00072,0.00405,-0.02378,0.00059, 0.789180, ,0.04,5 x 56,0.03,0.05,305.0,66.86,67.61,125 x 5,66.22,-0.86989,0.0031,0.05541,-0.85177,-0.02141, 1.566650, 989.000000,65.2,0.272,238.07,0.2477470285329942,0.00682526106739726
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00709,0.00084,0.00535,-0.03329,0.00034, 0.831580, 565.000000,0.05,1 x 450,0.05,0.06,306.0,65.63,68.91,1 x 1,67.32,-0.89479,0.00207,0.0459,-0.63272,-0.01846, 1.392980, 442.000000,66.2,0.276,238.07,0.2510203538779634,0.007578359412602739
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00573,0.00071,0.00474,-0.03012,0.00049, 0.831080, 162.000000,0.05,2 x 473,0.03,0.07,307.0,68.89,69.63,25 x 5,67.99,-0.86951,0.00305,0.05528,-0.87266,-0.02177, 1.605130, 62.000000,67.2,0.281,238.07,0.2542829995127798,0.007569248946849316
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00409,0.00061,0.00398,-0.02108,0.0006, 0.805680, ,0.03,400 x 2,0.01,0.05,308.0,67.63,70.89,1 x 1,70.0,-0.89452,0.00193,0.04652,-0.64848,-0.01769, 1.426450, 82.000000,68.2,0.285,238.07,0.2575350348991571,0.007113646711232875
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00489,0.00062,0.0039,-0.0244,0.00015, 0.827240, 104.000000,0.02,25 x 309,0.01,0.05,309.0,69.84,71.23,25 x 5,62.72,-0.88687,0.00226,0.04879,-0.72071,-0.01925, 1.502160, 36.000000,69.2,0.289,238.07,0.2607765288233281,0.007499463206575342
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.0053,0.00057,0.00421,-0.024,-0.00014, 0.836430, ,0.04,10 x 344,0.02,0.05,310.0,70.82,72.23,25 x 5,71.1,-0.88651,0.00221,0.04865,-0.72705,-0.01944, 1.517640, ,70.2,0.293,238.07,0.2640075494047745,0.0076670152865753426
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00418,0.00053,0.00324,-0.02075,-8e-05, 0.831640, ,0.03,3 x 1,0.02,0.04,311.0,70.62,73.89,1 x 1,69.91,-0.89327,0.00183,0.04637,-0.67378,-0.01809, 1.476390, 15.000000,71.2,0.297,238.07,0.2672281641048167,0.00757945303671233
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00341,0.00039,0.00244,-0.01396,0.00019, 0.807480, 97.000000,0.05,300 x 1,0.01,0.03,312.0,73.26,74.92,57 x 1,64.4,-0.87284,0.00255,0.05379,-0.87418,-0.02098, 1.659840, 22.000000,72.2,0.301,238.07,0.270438439735065,0.00714546794958904
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00435,0.00047,0.00368,-0.02104,0.0003, 0.850760, 304.000000,0.04,1000 x 1,0.02,0.04,313.0,72.62,76.09,1 x 1,72.06,-0.89005,0.00184,0.04761,-0.71532,-0.01871, 1.532270, 62.000000,73.2,0.306,238.07,0.2736384424657359,0.007931973453150684
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00404,0.00049,0.00328,-0.01832,-1e-05, 0.843500, 89.000000,0.04,0 x 1,0.0,0.06,314.0,74.45,77.26,100 x 100,69.44,-0.87738,0.00235,0.05145,-0.83962,-0.01989, 1.650920, 483.000000,74.2,0.31,238.07,0.276828237833836,0.007797175342465754
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00535,0.00057,0.0038,-0.02768,0.00021, 0.894220, 360.000000,0.03,9 x 7,0.03,0.05,315.0,75.2,78.02,100 x 100,70.95,-0.88277,0.00203,0.04984,-0.79069,-0.01939, 1.619390, 374.000000,75.2,0.314,238.07,0.2800078907512157,0.008763062009863015
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00359,0.00044,0.00358,-0.02128,1e-05, 0.877080, 148.000000,0.01,0 x 265,0.0,0.06,316.0,77.25,79.55,57 x 57,75.26,-0.8653,0.00256,0.05591,-0.98123,-0.0216, 1.784630, 756.000000,76.2,0.318,238.07,0.2831774655124947,0.008430348782465753
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00303,0.00041,0.00341,-0.01783,-0.00017, 0.869770, 68.000000,0.04,17 x 334,0.02,0.04,317.0,78.26,79.93,57 x 2,75.93,-0.872,0.00233,0.05387,-0.91787,-0.02072, 1.745280, 135.000000,77.2,0.322,238.07,0.2863370258028632,0.008290409346849317
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00238,0.00037,0.00206,-0.01444,0.00014, 0.859880, 399.000000,0.04,4 x 19,0.0,0.04,318.0,79.25,80.89,57 x 1,71.01,-0.87224,0.00231,0.05383,-0.92222,-0.02059, 1.758580, 229.000000,78.2,0.326,238.07,0.2894866347057594,0.008102943719452055
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00328,0.00041,0.00293,-0.01772,0.00057, 0.886490, 80.000000,0.03,2 x 199,0.01,0.04,319.0,80.24,81.91,57 x 1,79.32,-0.87106,0.00227,0.05342,-0.93252,-0.02019, 1.776360, 195.000000,79.2,0.331,238.07,0.2926263547104272,0.00861221391890411
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00254,0.00033,0.00216,-0.01468,-6e-05, 0.875920, ,0.05,6 x 108,0.01,0.04,320.0,80.2,83.01,100 x 100,82.0,-0.88129,0.00178,0.05016,-0.83658,-0.01866, 1.703950, ,80.2,0.335,238.07,0.2957562477193549,0.008408064070136988
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00312,0.00042,0.00295,-0.01828,0.00014, 0.904080, 160.000000,0.02,4 x 192,0.03,0.03,321.0,82.38,84.61,57 x 57,83.28,-0.86122,0.00246,0.05633,-1.05089,-0.02148, 1.888170, ,81.2,0.339,238.07,0.2988763750555985,0.008957376946849314
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00257,0.00024,0.00231,-0.01157,0.00027, 0.870170, 321.000000,0.02,0 x 1,0.0,0.02,322.0,83.02,84.9,100 x 1,81.93,-0.87233,0.00198,0.05289,-0.93657,-0.02008, 1.807720, 314.000000,82.2,0.343,238.07,0.3019867974699909,0.00829803648109589
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00433,0.00041,0.00299,-0.02106,5e-05, 0.937740, 56.000000,0.03,7 x 276,0.02,0.04,323.0,83.19,86.02,100 x 100,82.68,-0.88017,0.0017,0.05009,-0.86335,-0.01878, 1.754080, ,83.2,0.347,238.07,0.3050875751482392,0.009636781453150686
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00257,0.00032,0.00247,-0.01414,-5e-05, 0.909120, 198.000000,0.01,10 x 8,0.01,0.03,324.0,83.6,87.07,1 x 1,84.92,-0.88466,0.00142,0.04852,-0.8176,-0.01798, 1.718020, ,84.2,0.351,238.07,0.308178767717912,0.00905752519890411
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00349,0.00037,0.00269,-0.01799,0.00037, 0.939120, 462.000000,0.02,12 x 466,0.01,0.04,325.0,86.25,87.91,57 x 1,87.46,-0.86949,0.00203,0.05416,-0.99123,-0.0204, 1.880550, 899.000000,85.2,0.356,238.07,0.3112604342553201,0.009665165746849315
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00301,0.00037,0.00205,-0.01514,-0.00033, 0.927030, 91.000000,0.03,0 x 564,0.0,0.05,326.0,85.6,88.87,1 x 1,84.2,-0.88556,0.00122,0.04799,-0.81471,-0.01693, 1.729090, 17.000000,86.2,0.36,238.07,0.3143326332922903,0.00941791365369863
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00235,0.00031,0.00281,-0.01506,0.00034, 0.936080, 39.000000,0.03,6 x 4,0.01,0.03,327.0,88.36,90.65,57 x 57,83.36,-0.8594,0.00221,0.05672,-1.10918,-0.02102, 1.992300, ,87.2,0.364,238.07,0.317395422822836,0.00960269333041096
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00271,0.00031,0.002,-0.01448,0.00053, 0.939730, 1.000000,0.02,0 x 607,0.0,0.04,327.5,87.5,90.69,1 x 11,85.56,-0.87719,0.00152,0.05027,-0.90711,-0.01892, 1.829900, ,87.8,0.366,238.07,0.3189233070008891,0.009677725730410959
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00357,0.00038,0.00223,-0.01841,0.00028, 0.962670, 71.000000,0.01,1 x 607,0.01,0.04,328.0,89.25,90.87,57 x 1,86.62,-0.86795,0.00192,0.05314,-1.01511,-0.02043, 1.927310, ,88.2,0.368,238.07,0.3204488603097264,0.010155983878356164
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00329,0.00039,0.00262,-0.01774,0.00046, 0.970850, 4.000000,0.03,3 x 381,0.0,0.05,329.0,90.23,92.53,57 x 57,90.17,-0.86181,0.00198,0.05623,-1.09875,-0.02103, 2.002810, 775.000000,89.2,0.372,238.07,0.3234930026909545,0.01032931202739726
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00341,0.00031,0.00234,-0.01805,-0.00014, 0.979360, 546.000000,0.02,100 x 380,0.01,0.04,330.0,90.19,93.0,100 x 100,90.97,-0.87582,0.00142,0.0505,-0.93224,-0.01821, 1.872600, ,90.2,0.376,238.07,0.3265279063861085,0.010511189146301371
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00306,0.00026,0.00196,-0.0146,-2e-05, 0.966950, 106.000000,0.03,10 x 185,0.01,0.04,331.0,90.79,94.24,11 x 1,87.4,-0.87716,0.00133,0.0498,-0.92416,-0.01871, 1.872570, 417.000000,91.2,0.381,238.07,0.3295536273026456,0.01024649098630137
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00243,0.00023,0.00172,-0.01109,0.00055, 0.950380, 29.000000,0.02,10 x 50,0.01,0.02,332.0,93.23,95.52,57 x 57,91.5,-0.86044,0.00191,0.05618,-1.12735,-0.02055, 2.053600, 152.000000,92.2,0.385,238.07,0.3325702208420712,0.009898324870136987
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00152,0.00022,0.00194,-0.01167,0.00013, 0.954100, 91.000000,0.01,1 x 51,0.01,0.01,332.5,92.1,95.36,1 x 1,86.17,-0.88166,0.00112,0.04836,-0.83997,-0.01739, 1.841340, 11.000000,92.8,0.387,238.07,0.3340751120214914,0.009975965041095889
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00183,0.00028,0.00136,-0.01097,-9e-05, 0.958250, 9.000000,0.01,0 x 235,0.0,0.03,333.0,94.24,95.7,57 x 1,90.3,-0.86753,0.00161,0.05282,-1.04574,-0.01932, 1.995930, 51.000000,93.2,0.389,238.07,0.3355777419060265,0.010062937671232878
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00167,0.00019,0.00092,-0.00791,-0.00044, 0.934230, 140.000000,0.02,0 x 525,0.0,0.02,334.0,95.24,97.52,57 x 57,89.12,-0.85993,0.00189,0.05621,-1.14858,-0.02119, 2.088550, 64.000000,94.2,0.393,238.07,0.3385762449022831,0.009564774716712328
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00213,0.00022,0.00124,-0.01133,0.0005, 0.971270, 144.000000,0.01,80 x 600,0.01,0.02,335.0,96.38,98.64,57 x 57,95.18,-0.85644,0.00187,0.05702,-1.1875,-0.02056, 2.127670, 147.000000,95.2,0.397,238.07,0.3415657837506491,0.010338251100273973
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00151,0.00013,0.00082,-0.00795,0.0003, 0.948300, 40.000000,0.02,0 x 2154,0.0,0.02,336.0,96.19,98.99,100 x 100,93.97,-0.8732,0.00135,0.05077,-0.99394,-0.0189, 1.973710, 10.000000,96.2,0.401,238.07,0.3445464118887869,0.009855045369863015
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00158,0.00019,0.0014,-0.00802,0.00036, 0.955360, 36.000000,0.02,0 x 9,0.0,0.01,337.0,98.37,100.65,57 x 57,96.07,-0.85572,0.00184,0.05689,-1.20791,-0.02128, 2.162060, 15.000000,97.2,0.406,238.07,0.3475181822779444,0.01000233128328767
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00232,0.00021,0.00206,-0.01108,-0.00042, 0.994960, 0.000000,0.01,0 x 224,0.0,0.03,337.5,98.74,100.41,57 x 1,25.68,-0.86362,0.0016,0.05394,-1.11522,-0.02011, 2.091590, 136.000000,97.8,0.408,238.07,0.3490007622381671,0.010848716729863013
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00055,7e-05,0.00038,-0.00414,0.00017, 0.910420, 44.000000,0.02,0 x 3,0.0,0.01,338.0,99.36,101.65,57 x 57,98.0,-0.85594,0.00176,0.05642,-1.21661,-0.02105, 2.178050, 11.000000,98.2,0.41,238.07,0.3504811474086015,0.00908344741260274
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00169,0.00014,0.00079,-0.0076,0.00038, 0.966910, 3.000000,0.01,0 x 100,0.0,0.02,339.0,100.32,102.54,57 x 57,94.1,-0.8563,0.00173,0.05671,-1.20927,-0.02044, 2.180980, 6.000000,99.2,0.414,238.07,0.3534353593060329,0.010245643266849316
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00096,0.00015,0.00082,-0.00372,0.00045, 0.924740, ,0.01,0 x 393,0.0,0.01,340.0,101.36,103.65,57 x 57,102.0,-0.85434,0.00172,0.0571,-1.23733,-0.02116, 2.211420, 514.000000,100.2,0.418,238.07,0.3563808695357897,0.009371441836712329
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00034,8e-05,0.00045,-0.0037,-0.00029, 0.931390, 15.000000,0.01,0 x 1,0.0,0.01,341.0,101.19,103.99,100 x 100,61.6,-0.86954,0.00117,0.05178,-1.04641,-0.01879, 2.058220, 17.000000,101.2,0.422,238.07,0.3593177292090995,0.009506710488767124
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00093,0.00014,0.00119,-0.00427,0.00032, 0.938370, 52.000000,0.01,0 x 29,0.0,0.01,342.0,101.6,104.85,1 x 1,98.38,-0.87546,0.00087,0.04919,-0.83489,-0.01749, 2.003740, 1.000000,102.2,0.426,238.07,0.3622459889881878,0.009649734322191782
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-20,1584734400,4.0,0.00082,9e-05,0.0006,-0.00443,-0.00037, 0.942140, 0.000000,0.01,0 x 25,0.0,0.01,342.5,103.71,106.02,57 x 57,94.97,-0.85596,0.00162,0.05659,-1.2312,-0.02062, 2.228770, 2.000000,102.8,0.429,238.07,0.3637069096278625,0.009727427721643835
